,longitude,latitude,elevation
51386,142.730902,-26.823657,174.656
51387,142.730093,-26.786929,175.389
51388,142.729711,-26.749741,157.722
51389,142.729277,-26.715073,156.156
51390,142.728264,-26.678418,170.923
51391,142.72811,-26.643021,164.667
51392,142.727586,-26.606316,167.344
51393,142.726931,-26.570767,184.574
51394,142.726465,-26.535296,191.613
51395,142.725705,-26.495792,208.006
51396,142.725356,-26.461398,279.626
51397,142.724461,-26.426154,222.14
51398,142.724311,-26.38998,239.596
51399,142.723684,-26.353886,193.224
51400,142.723201,-26.317421,204.277
51401,142.722665,-26.281189,191.983
51402,142.722481,-26.244621,179.817
51403,142.721684,-26.209149,186.172
51404,142.720947,-26.173261,184.898
51405,142.720652,-26.136318,185.161
51406,142.719913,-26.101515,177.648
51407,142.719487,-26.065353,170.009
51408,142.718951,-26.028878,164.216
51409,142.718496,-25.9926,153.752
51410,142.717667,-25.956377,161.309
51411,142.717523,-25.92037,128.614
51412,142.716867,-25.883584,128.005
51413,142.716324,-25.84801,121.475
51414,142.715828,-25.811583,118.167
51415,142.715326,-25.775426,117.667
51416,142.714661,-25.739134,118.195
51417,142.714105,-25.703843,119.233
51418,142.71345,-25.667667,121.374
51419,142.712925,-25.630531,121.899
51420,142.712854,-25.595476,121.422
51421,142.712541,-25.558751,122.628
51422,142.711563,-25.523301,123.62
51423,142.711383,-25.487251,125.227
51424,142.710192,-25.449532,126.111
51425,142.710648,-25.414771,128.754
51426,142.755664,-25.811192,130.218
51427,142.756452,-25.849881,129.987
51428,142.756128,-25.88349,128.7
51429,142.75678,-25.920334,131.529
51430,142.756995,-25.956129,136.141
51431,142.758355,-25.992673,146.569
51432,142.758566,-26.028549,172.664
51433,142.759119,-26.062422,162.606
51434,142.759798,-26.100545,206.915
51435,142.759613,-26.136999,192.894
51436,142.760884,-26.17287,185.27
51437,142.761575,-26.208747,176.937
51438,142.761932,-26.244624,181.571
51439,142.801912,-26.24431,186.508
51440,142.802821,-26.28055,193.921
51441,142.762195,-26.280491,188.622
51442,142.762937,-26.318042,198.988
51443,142.763516,-26.35474,238.61
51444,142.765438,-26.390925,232.011
51445,142.764408,-26.425035,228.848
51446,142.766048,-26.462188,296.706
51447,142.765819,-26.496242,217.584
51448,142.76704,-26.53455,208.525
51449,142.767036,-26.568143,198.361
51450,142.808917,-26.569996,223.015
51451,142.846082,-26.569623,220.096
51452,142.887452,-26.567979,209.328
51453,142.886335,-26.53151,205.58
51454,142.927691,-26.531385,196.748
51455,142.928153,-26.568292,205.245
51456,142.969284,-26.566491,227.061
51457,143.007817,-26.56662,206.222
51458,143.048161,-26.565784,185.275
51459,143.088864,-26.565568,174.735
51460,143.128046,-26.565388,169.36
51461,143.168294,-26.564568,161.812
51462,143.208377,-26.563697,155.135
51463,143.249722,-26.563351,150.135
51464,143.28915,-26.5638,148.822
51465,143.328607,-26.561951,148.496
51466,143.368104,-26.56141,151.008
51467,143.368459,-26.52542,148.343
51468,143.409261,-26.524693,157.109
51469,143.409205,-26.560087,156.071
51470,143.449372,-26.559527,165.215
51471,143.48864,-26.559033,154.466
51472,143.529267,-26.558339,156.252
51473,143.568625,-26.557714,160.101
51474,143.569352,-26.521656,157.543
51475,143.5289,-26.522485,154.441
51476,143.488987,-26.522742,152.472
51477,143.448477,-26.523576,158.87
51478,143.329061,-26.525245,146.871
51479,143.289081,-26.525321,147.282
51480,143.247756,-26.526303,148.991
51481,143.208498,-26.526989,153.741
51482,143.168047,-26.527498,159.289
51483,143.127894,-26.528411,167.395
51484,143.087291,-26.529087,170.569
51485,143.047089,-26.529952,179.21
51486,143.006367,-26.529896,190.0
51487,142.966144,-26.531057,197.907
51488,142.84649,-26.532797,226.01
51489,142.808104,-26.533855,279.09
51490,142.806941,-26.497241,238.227
51491,142.846063,-26.49692,225.591
51492,142.885003,-26.496433,204.704
51493,142.926963,-26.494803,215.999
51494,142.966631,-26.495833,197.287
51495,143.006276,-26.495619,188.556
51496,143.006821,-26.457452,196.404
51497,142.965954,-26.459248,190.026
51498,142.926179,-26.459045,216.986
51499,142.884982,-26.460538,220.372
51500,142.845317,-26.460098,211.524
51501,142.805546,-26.460773,219.186
51502,142.805363,-26.424662,207.672
51503,142.80458,-26.388799,209.524
51504,142.804123,-26.352175,223.501
51505,142.804009,-26.31582,205.001
51506,142.843442,-26.316391,214.04
51507,142.842828,-26.279964,210.715
51508,142.802296,-26.207606,180.094
51509,142.801303,-26.171573,167.78
51510,142.799951,-26.135599,213.109
51511,142.801153,-26.100295,171.097
51512,142.800009,-26.063811,158.654
51513,142.799531,-26.028052,157.271
51514,142.798682,-25.991347,146.463
51515,142.798041,-25.955224,138.186
51516,142.837401,-25.955104,137.64
51517,142.838448,-25.918293,150.433
51518,142.796358,-25.919186,133.954
51519,142.795469,-25.811345,137.7
51520,142.796584,-25.845454,132.687
51521,142.796076,-25.882288,132.857
51522,142.835765,-25.883386,138.91
51523,142.837614,-25.98987,143.588
51524,142.838599,-26.026284,147.972
51525,142.839587,-26.062036,152.174
51526,142.840091,-26.098936,157.745
51527,142.840456,-26.134805,168.11
51528,142.840919,-26.17166,179.33
51529,142.841445,-26.208235,181.775
51530,142.841782,-26.241099,195.327
51531,142.844156,-26.351604,208.005
51532,142.844084,-26.388141,203.192
51533,142.845004,-26.423641,199.927
51534,142.883927,-26.424322,212.117
51535,142.924405,-26.423694,220.204
51536,142.964354,-26.42272,184.231
51537,143.004097,-26.4227,173.45
51538,143.044596,-26.421799,182.953
51539,143.046206,-26.457833,186.626
51540,143.04633,-26.492653,179.403
51541,143.085864,-26.493543,169.6
51542,143.126621,-26.492934,163.584
51543,143.166684,-26.492701,156.458
51544,143.207888,-26.4918,151.792
51545,143.248318,-26.491234,148.526
51546,143.288749,-26.49078,146.816
51547,143.327563,-26.490338,146.179
51548,143.36825,-26.488761,152.512
51549,143.408134,-26.488482,163.841
51550,143.447821,-26.487773,152.154
51551,143.487472,-26.487383,151.495
51552,143.526839,-26.486674,152.027
51553,143.568714,-26.485949,155.123
51554,143.608752,-26.484813,160.335
51555,143.60759,-26.521963,161.336
51556,143.609533,-26.556956,165.174
51557,143.649877,-26.556285,172.38
51558,143.691185,-26.555693,185.548
51559,143.730933,-26.554854,201.202
51560,143.770146,-26.553353,234.203
51561,143.8113,-26.552582,210.282
51562,143.849444,-26.552383,203.775
51563,143.891613,-26.551532,216.32
51564,143.931657,-26.550197,227.863
51565,143.929844,-26.514245,227.39
51566,143.971192,-26.513712,235.275
51567,143.970884,-26.551077,253.697
51568,143.929765,-26.477945,222.173
51569,143.968098,-26.477614,241.098
51570,143.968369,-26.441081,226.316
51571,143.929199,-26.44286,208.924
51572,143.8884,-26.443175,196.724
51573,143.888693,-26.475983,200.255
51574,143.889415,-26.514765,207.905
51575,143.848486,-26.516211,202.253
51576,143.809019,-26.516481,209.479
51577,143.769171,-26.518103,203.61
51578,143.73011,-26.518532,192.374
51579,143.688857,-26.519058,183.938
51580,143.648134,-26.51967,169.797
51581,143.648868,-26.48403,166.064
51582,143.687864,-26.483538,179.208
51583,143.726824,-26.482814,189.21
51584,143.768011,-26.482006,208.172
51585,143.804218,-26.48249,208.338
51586,143.848278,-26.480271,193.474
51587,143.84785,-26.444374,190.006
51588,143.807917,-26.443395,185.571
51589,143.769735,-26.445781,195.907
51590,143.766506,-26.409277,177.762
51591,143.808539,-26.408858,183.658
51592,143.847889,-26.408227,190.243
51593,143.886796,-26.407004,197.682
51594,143.926974,-26.406224,208.112
51595,143.96701,-26.405541,219.703
51596,143.965525,-26.369263,232.369
51597,143.926727,-26.369405,214.606
51598,143.886178,-26.371011,204.739
51599,143.844614,-26.371704,196.398
51600,143.805843,-26.372645,196.384
51601,143.765554,-26.373535,181.763
51602,143.726246,-26.37382,173.502
51603,143.726925,-26.410584,173.999
51604,143.727932,-26.446424,179.814
51605,143.68628,-26.447037,170.216
51606,143.647174,-26.447912,164.636
51607,143.607453,-26.448787,160.582
51608,143.566534,-26.449393,156.422
51609,143.526205,-26.450321,152.067
51610,143.485943,-26.450761,150.585
51611,143.445899,-26.451098,149.654
51612,143.406389,-26.452425,154.39
51613,143.365632,-26.453182,148.612
51614,143.326512,-26.453506,146.417
51615,143.287526,-26.453794,146.192
51616,143.246429,-26.453982,149.054
51617,143.206052,-26.455119,151.263
51618,143.166689,-26.455731,153.049
51619,143.213991,-26.852614,162.832
51620,143.007993,-26.60207,198.137
51621,143.126432,-26.456631,158.985
51622,143.125864,-26.420977,156.56
51623,143.084948,-26.421466,164.439
51624,143.084952,-26.384854,161.511
51625,143.044092,-26.385619,168.28
51626,143.003967,-26.384681,209.711
51627,142.963541,-26.38656,191.54
51628,142.923178,-26.387165,186.529
51629,142.883514,-26.387679,192.301
51630,142.884116,-26.351088,218.99
51631,142.883541,-26.313999,220.806
51632,142.882979,-26.279533,206.472
51633,142.881274,-26.243218,193.593
51634,142.88172,-26.206799,198.903
51635,142.881144,-26.171002,188.241
51636,142.880768,-26.135488,163.105
51637,142.880546,-26.09801,160.007
51638,142.879525,-26.062807,170.947
51639,142.878861,-26.02716,159.076
51640,142.878266,-25.991273,146.374
51641,142.877714,-25.955068,141.83
51642,142.876148,-25.91857,142.94
51643,142.876616,-25.882332,161.54
51644,142.83566,-25.810686,147.239
51645,142.837142,-25.846716,144.628
51646,142.876283,-25.846503,144.471
51647,142.915987,-25.845508,146.022
51648,142.916451,-25.881606,151.433
51649,142.917274,-25.916582,158.309
51650,142.917965,-25.954516,153.394
51651,142.91686,-25.991263,154.114
51652,142.918854,-26.026324,151.392
51653,142.919256,-26.062374,149.954
51654,142.919628,-26.098532,151.574
51655,142.920242,-26.1349,158.584
51656,142.921146,-26.169983,173.524
51657,142.920468,-26.207225,181.415
51658,142.922239,-26.2418,194.448
51659,142.923347,-26.278083,192.585
51660,142.924434,-26.314227,211.04
51661,142.924775,-26.350081,221.518
51662,142.963267,-26.350493,190.415
51663,143.003023,-26.35037,186.372
51664,143.045458,-26.349408,180.722
51665,143.043722,-26.31288,167.174
51666,143.083865,-26.312566,155.207
51667,143.084412,-26.349153,157.852
51668,143.124417,-26.348438,152.965
51669,143.125146,-26.384527,155.501
51670,143.16428,-26.383947,150.71
51671,143.165851,-26.420314,151.297
51672,143.204909,-26.419436,147.608
51673,143.247517,-26.418375,145.59
51674,143.284538,-26.418914,145.832
51675,143.329365,-26.418177,146.995
51676,143.366852,-26.417699,147.607
51677,143.40581,-26.415985,148.075
51678,143.447174,-26.414988,148.962
51679,143.485721,-26.41419,149.823
51680,143.525283,-26.413784,157.106
51681,143.566994,-26.413284,156.513
51682,143.606777,-26.412492,160.56
51683,143.645597,-26.411774,164.906
51684,143.686215,-26.411048,169.348
51685,143.686305,-26.375138,167.269
51686,143.685436,-26.338555,165.504
51687,143.724586,-26.337897,172.658
51688,143.763784,-26.337556,183.567
51689,143.804451,-26.335484,200.994
51690,143.844144,-26.335486,209.641
51691,143.884594,-26.334625,204.498
51692,143.925882,-26.334574,214.291
51693,143.924548,-26.298271,216.616
51694,143.963885,-26.297768,228.163
51695,143.965277,-26.333981,233.52
51696,143.962734,-26.225391,240.602
51697,143.921672,-26.225749,220.615
51698,143.882852,-26.22756,210.023
51699,143.884042,-26.260651,216.466
51700,143.922694,-26.261754,224.246
51701,143.961601,-26.261498,248.21
51702,143.886189,-26.298876,209.335
51703,143.845102,-26.299329,221.025
51704,143.804145,-26.30039,199.753
51705,143.765112,-26.30146,182.511
51706,143.724535,-26.30226,172.774
51707,143.685162,-26.303164,163.891
51708,143.683734,-26.267998,166.943
51709,143.643878,-26.267727,160.125
51710,143.60315,-26.268119,157.113
51711,143.56364,-26.268961,155.644
51712,143.562456,-26.23255,157.088
51713,143.602487,-26.232031,159.276
51714,143.642937,-26.231631,162.675
51715,143.682081,-26.230701,167.372
51716,143.722177,-26.229856,178.122
51717,143.723708,-26.266244,172.135
51718,143.763111,-26.265073,187.527
51719,143.76297,-26.229488,184.709
51720,143.802271,-26.228303,192.178
51721,143.803834,-26.264742,194.455
51722,143.844118,-26.262788,221.052
51723,143.842525,-26.227279,200.655
51724,143.842123,-26.191431,217.907
51725,143.881702,-26.190422,221.555
51726,143.920917,-26.189595,273.995
51727,143.961873,-26.189429,249.211
51728,143.960594,-26.153283,237.082
51729,143.92121,-26.153917,236.6
51730,143.880899,-26.154282,235.662
51731,143.841057,-26.155241,215.875
51732,143.800194,-26.156132,200.618
51733,143.801584,-26.192321,193.008
51734,143.761797,-26.193221,182.326
51735,143.720852,-26.19388,175.738
51736,143.681362,-26.194828,169.777
51737,143.641325,-26.195498,163.249
51738,143.604321,-26.30422,156.334
51739,143.644445,-26.303339,159.172
51740,143.645805,-26.339282,160.513
51741,143.645866,-26.375605,163.646
51742,143.564902,-26.341443,157.422
51743,143.566141,-26.376527,155.908
51744,143.524671,-26.37754,155.655
51745,143.485267,-26.378725,149.905
51746,143.445395,-26.37933,149.172
51747,143.404689,-26.379971,148.576
51748,143.364569,-26.380768,147.841
51749,143.324363,-26.381433,147.562
51750,143.284976,-26.382119,145.894
51751,143.244857,-26.382808,144.581
51752,143.205329,-26.382929,146.065
51753,143.085426,-26.457376,172.257
51754,143.002298,-26.314839,172.982
51755,142.962596,-26.314652,188.682
51756,142.962561,-26.277855,177.73
51757,142.962083,-26.243029,184.692
51758,142.961615,-26.206135,179.402
51759,142.961727,-26.168872,153.448
51760,142.96039,-26.134221,146.988
51761,142.959818,-26.098128,143.652
51762,142.959117,-26.060943,141.152
51763,142.95864,-26.025676,149.702
51764,142.958161,-25.989841,151.243
51765,142.95763,-25.952958,159.414
51766,143.564048,-26.304722,154.047
51767,142.913157,-25.810753,134.119
51768,142.955229,-25.808901,131.0
51769,142.956358,-25.84691,132.836
51770,142.956268,-25.881439,162.134
51771,142.957012,-25.918145,160.696
51772,142.99801,-25.989401,158.839
51773,142.998959,-26.025745,152.714
51774,143.001021,-26.061892,178.294
51775,143.000126,-26.097755,140.116
51776,143.000983,-26.133734,140.248
51777,143.001344,-26.169666,149.782
51778,143.001928,-26.206323,155.643
51779,143.002181,-26.241319,158.713
51780,143.003564,-26.278911,164.171
51781,143.042616,-26.277408,154.572
51782,143.124165,-26.312008,149.633
51783,143.1647,-26.310884,143.488
51784,143.16501,-26.347943,147.607
51785,143.20387,-26.34662,145.683
51786,143.244902,-26.346031,146.728
51787,143.283955,-26.34575,146.725
51788,143.32359,-26.346851,147.067
51789,143.364506,-26.34444,148.714
51790,143.405213,-26.343258,149.232
51791,143.445075,-26.342733,149.682
51792,143.485259,-26.34219,150.76
51793,143.52512,-26.341604,152.24
51794,143.524149,-26.305737,152.493
51795,143.523511,-26.271345,153.923
51796,143.521219,-26.234222,155.323
51797,143.522095,-26.197993,157.529
51798,143.562516,-26.196608,159.336
51799,143.60273,-26.195943,160.74
51800,143.680701,-26.158438,167.922
51801,143.720732,-26.157572,173.422
51802,143.75967,-26.156551,183.354
51803,143.760327,-26.120377,182.952
51804,143.798317,-26.119601,191.278
51805,143.839612,-26.119763,210.781
51806,143.879013,-26.11742,218.197
51807,143.919856,-26.117845,220.332
51808,143.919119,-26.081603,217.901
51809,143.957667,-26.080774,226.339
51810,143.960489,-26.115749,224.062
51811,143.998797,-26.11623,234.589
51812,143.998987,-26.079653,241.5
51813,143.99812,-26.043335,272.967
51814,143.956236,-26.044642,236.859
51815,143.918019,-26.045475,217.647
51816,143.878704,-26.082722,212.287
51817,143.840751,-26.083192,214.795
51818,143.799429,-26.083338,191.947
51819,143.759601,-26.084739,184.805
51820,143.480737,-26.162254,158.751
51821,143.522444,-26.161283,160.743
51822,143.56139,-26.160678,161.189
51823,143.601325,-26.159837,163.947
51824,143.641414,-26.159469,164.966
51825,143.640094,-26.122751,168.096
51826,143.680018,-26.122391,171.078
51827,143.719768,-26.121573,175.38
51828,143.718989,-26.084367,179.346
51829,143.679186,-26.086374,174.017
51830,143.638859,-26.087079,171.098
51831,143.598908,-26.08778,169.03
51832,143.600404,-26.124575,166.326
51833,143.560398,-26.12462,164.431
51834,143.559455,-26.089197,166.586
51835,143.519321,-26.08917,164.681
51836,143.519588,-26.124995,162.879
51837,143.480635,-26.12598,161.273
51838,143.479508,-26.089506,163.465
51839,143.439635,-26.091638,162.914
51840,143.440196,-26.126759,160.366
51841,143.441052,-26.162996,158.371
51842,143.441681,-26.199141,155.841
51843,143.481651,-26.198134,157.184
51844,143.482473,-26.234606,154.251
51845,143.483225,-26.270672,153.137
51846,143.484097,-26.306428,151.297
51847,143.443913,-26.307218,150.689
51848,143.404301,-26.30759,150.087
51849,143.36391,-26.308429,149.105
51850,143.323484,-26.308962,147.718
51851,143.283643,-26.309689,152.958
51852,143.244188,-26.310344,154.078
51853,143.203993,-26.310953,154.459
51854,143.162748,-26.275478,143.514
51855,143.122461,-26.276029,143.66
51856,143.082896,-26.276674,146.418
51857,143.082558,-26.240207,143.477
51858,143.042023,-26.2413,151.816
51859,143.042425,-26.205087,146.663
51860,143.041365,-26.168817,142.401
51861,143.04033,-26.131701,138.674
51862,143.040568,-26.096636,139.43
51863,143.038877,-26.060704,137.054
51864,143.038554,-26.024176,139.385
51865,143.03794,-25.988807,150.415
51866,143.0376,-25.953106,153.718
51867,142.997306,-25.953152,154.643
51868,142.996304,-25.91735,164.731
51869,142.996272,-25.880017,138.75
51870,142.995852,-25.844511,135.048
51871,142.995138,-25.808667,129.395
51872,143.155263,-25.806742,152.744
51873,143.194254,-25.80566,161.071
51874,143.233247,-25.805197,179.552
51875,143.274583,-25.804974,179.867
51876,143.312493,-25.803732,210.538
51877,143.353972,-25.803023,200.219
51878,143.397147,-25.80121,188.149
51879,143.433951,-25.80179,182.367
51880,143.474475,-25.801119,188.315
51881,143.512372,-25.800641,192.611
51882,143.551194,-25.799726,196.083
51883,143.591757,-25.798479,196.643
51884,143.632809,-25.798106,206.173
51885,143.671647,-25.797677,208.332
51886,143.711573,-25.796856,207.383
51887,143.752997,-25.796658,220.137
51888,143.791487,-25.795196,236.082
51889,143.832079,-25.794925,227.765
51890,143.87044,-25.794121,227.949
51891,143.910473,-25.793221,228.576
51892,143.949304,-25.792568,237.661
51893,143.989918,-25.791461,261.106
51894,143.877443,-26.046334,216.875
51895,143.836393,-26.047177,198.219
51896,143.799714,-26.047551,191.679
51897,143.757231,-26.048908,186.947
51898,143.719067,-26.048751,180.619
51899,143.678608,-26.050315,176.348
51900,143.638996,-26.05128,173.505
51901,143.599348,-26.051923,171.131
51902,143.55892,-26.05281,168.889
51903,143.519019,-26.053094,167.398
51904,143.479456,-26.053659,165.547
51905,143.438579,-26.054381,165.589
51906,143.442265,-26.233283,154.327
51907,143.44423,-26.272556,151.887
51908,143.403493,-26.27291,151.492
51909,143.402636,-26.236515,153.514
51910,143.401736,-26.199978,161.125
51911,143.401628,-26.163548,169.392
51912,143.399963,-26.127019,169.788
51913,143.399857,-26.091229,173.249
51914,143.398535,-26.056123,177.187
51915,143.398263,-26.020932,186.991
51916,143.357998,-26.019893,197.134
51917,143.31823,-26.020267,190.273
51918,143.278559,-26.020911,178.937
51919,143.238722,-26.021802,166.44
51920,143.198079,-26.022173,158.367
51921,143.158254,-26.021489,162.56
51922,143.158382,-25.989201,144.26
51923,143.197222,-25.986372,153.887
51924,143.23647,-25.985239,157.797
51925,143.277271,-25.985074,172.875
51926,143.317657,-25.9841,196.65
51927,143.356848,-25.983626,200.644
51928,143.396144,-25.982791,183.358
51929,143.437279,-25.982295,174.672
51930,143.438255,-26.018435,167.83
51931,143.477241,-26.017568,167.682
51932,143.51698,-26.017066,169.122
51933,143.555755,-26.016462,171.095
51934,143.600253,-26.014851,173.819
51935,143.597324,-25.980394,176.436
51936,143.556841,-25.979754,173.756
51937,143.517776,-25.980576,174.423
51938,143.47652,-25.98091,170.942
51939,143.436713,-25.945049,178.731
51940,143.476524,-25.945928,174.884
51941,143.516478,-25.944724,175.901
51942,143.556319,-25.94444,177.524
51943,143.595748,-25.94345,179.29
51944,143.636067,-25.942718,182.465
51945,143.636495,-25.979689,178.685
51946,143.638084,-26.015083,175.688
51947,143.677433,-26.01406,179.471
51948,143.717054,-26.013342,182.071
51949,143.756909,-26.012744,187.804
51950,143.797901,-26.012027,199.282
51951,143.836819,-26.011179,213.393
51952,143.8776,-26.010318,213.941
51953,143.917002,-26.009602,239.664
51954,143.956764,-26.007847,238.606
51955,143.996588,-26.008188,263.574
51956,143.996249,-25.971621,259.677
51957,143.95555,-25.972589,230.984
51958,143.91596,-25.97326,230.531
51959,143.875818,-25.974414,240.636
51960,143.835707,-25.975186,224.251
51961,143.796266,-25.975683,205.005
51962,143.756539,-25.976558,191.782
51963,143.716529,-25.977248,185.675
51964,143.676074,-25.978186,181.244
51965,143.67582,-25.941917,183.89
51966,143.675155,-25.905626,188.958
51967,143.635669,-25.906689,186.685
51968,143.594213,-25.907467,182.928
51969,143.555507,-25.908086,181.319
51970,143.516188,-25.908926,180.063
51971,143.475403,-25.909921,179.234
51972,143.434829,-25.910074,177.5
51973,143.395714,-25.911088,186.605
51974,143.396457,-25.947675,191.941
51975,143.357081,-25.947615,204.522
51976,143.317199,-25.948174,195.286
51977,143.277109,-25.948827,197.121
51978,143.237041,-25.949547,161.828
51979,143.196763,-25.95008,149.44
51980,143.157636,-25.95046,142.656
51981,143.156769,-25.915367,140.388
51982,143.155943,-25.879217,146.086
51983,143.155097,-25.842616,144.926
51984,143.195967,-25.843305,153.588
51985,143.233906,-25.841319,164.849
51986,143.273061,-25.841889,171.431
51987,143.314057,-25.840127,182.709
51988,143.35334,-25.839623,200.276
51989,143.393625,-25.838379,191.184
51990,143.434553,-25.837992,181.052
51991,143.47384,-25.837342,185.483
51992,143.514144,-25.836502,188.879
51993,143.555063,-25.83559,191.235
51994,143.5929,-25.835178,193.034
51995,143.632549,-25.835036,194.618
51996,143.673666,-25.833858,199.663
51997,143.712177,-25.833534,215.372
51998,143.71434,-25.870243,199.049
51999,143.754424,-25.868219,209.031
52000,143.754264,-25.832324,225.038
52001,143.791593,-25.831387,241.432
52002,143.832651,-25.830814,225.023
52003,143.873245,-25.829972,218.54
52004,143.912735,-25.829421,220.799
52005,143.953402,-25.828203,231.174
52006,143.991866,-25.826489,270.777
52007,143.992286,-25.86356,245.914
52008,143.953775,-25.86429,226.048
52009,143.912525,-25.864906,216.825
52010,143.873248,-25.865527,212.681
52011,143.834807,-25.866696,217.167
52012,143.871596,-25.75789,237.227
52013,143.793782,-25.866754,218.378
52014,143.755184,-25.904796,204.387
52015,143.792867,-25.904476,212.299
52016,143.83343,-25.902287,235.177
52017,143.872185,-25.901908,206.498
52018,143.9133,-25.901044,212.429
52019,143.954126,-25.900147,224.24
52020,143.992698,-25.89895,239.18
52021,143.994512,-25.935604,251.134
52022,143.954955,-25.935934,223.426
52023,143.915466,-25.9372,218.225
52024,143.874453,-25.938126,225.274
52025,143.836265,-25.938912,213.805
52026,143.79668,-25.939779,198.633
52027,143.755937,-25.941822,192.231
52028,143.717135,-25.941203,189.387
52029,143.716064,-25.907483,191.21
52030,143.63433,-25.870312,191.333
52031,143.594848,-25.87215,186.583
52032,143.553945,-25.87183,186.169
52033,143.515043,-25.87331,184.09
52034,143.475395,-25.873224,182.178
52035,143.434525,-25.87424,178.877
52036,143.395288,-25.874302,192.072
52037,143.35475,-25.87561,206.121
52038,143.314643,-25.875048,191.252
52039,143.274672,-25.876224,175.674
52040,143.234994,-25.877562,159.77
52041,143.195075,-25.877998,163.483
52042,143.197022,-25.915706,149.725
52043,143.236231,-25.91333,194.421
52044,143.275858,-25.913436,183.037
52045,143.313932,-25.911586,194.66
52046,143.356345,-25.910739,197.202
52047,143.358377,-26.055285,192.122
52048,143.358672,-26.093883,181.683
52049,143.362478,-26.13054,177.839
52050,143.361636,-26.164129,164.801
52051,143.363275,-26.199731,158.757
52052,143.364272,-26.236018,153.679
52053,143.364587,-26.271973,151.82
52054,143.320274,-26.270592,147.981
52055,143.322762,-26.239702,149.813
52056,143.321517,-26.20355,159.188
52057,143.281087,-26.201474,165.972
52058,143.281572,-26.163124,165.779
52059,143.323188,-26.16355,171.968
52060,143.319723,-26.129402,180.1
52061,143.281752,-26.129155,167.608
52062,143.281214,-26.238571,160.91
52063,143.282873,-26.276645,173.992
52064,143.241453,-26.272714,157.439
52065,143.242043,-26.240152,162.394
52066,143.239226,-26.202215,161.485
52067,143.24269,-26.165285,157.629
52068,143.240398,-26.131146,170.401
52069,143.24025,-26.093977,164.91
52070,143.197242,-26.093096,156.709
52071,143.199839,-26.130512,164.514
52072,143.201303,-26.166268,158.803
52073,143.199811,-26.204132,153.273
52074,143.201487,-26.240361,146.358
52075,143.161828,-26.240401,142.17
52076,143.12055,-26.238015,141.998
52077,143.121543,-26.202053,140.701
52078,143.163167,-26.203286,141.798
52079,143.160773,-26.16706,144.476
52080,143.161428,-26.129153,154.119
52081,143.159931,-26.092178,155.794
52082,143.27782,-26.092338,168.845
52083,143.317784,-26.092971,184.383
52084,143.317923,-26.056872,193.182
52085,143.277618,-26.058076,174.712
52086,143.240086,-26.059652,170.009
52087,143.198891,-26.058152,170.465
52088,143.158674,-26.059579,151.956
52089,143.116739,-26.061259,148.412
52090,143.120003,-26.094786,142.168
52091,143.121733,-26.131816,140.44
52092,143.120261,-26.167899,139.707
52093,143.080503,-26.202915,143.465
52094,143.080556,-26.166968,139.983
52095,143.079989,-26.132596,139.015
52096,143.079968,-26.094102,137.323
52097,143.079684,-26.061359,142.13
52098,143.079085,-26.0233,148.782
52099,143.118117,-26.02297,158.571
52100,143.115833,-25.984815,134.455
52101,143.078045,-25.988131,139.516
52102,143.078001,-25.955008,150.986
52103,143.118751,-25.951535,134.419
52104,143.116601,-25.915643,133.587
52105,143.075128,-25.916309,143.157
52106,143.036848,-25.916455,145.687
52107,143.036212,-25.879642,171.997
52108,143.075545,-25.880533,132.433
52109,143.112598,-25.882263,136.391
52110,143.112861,-25.8422,138.572
52111,143.114917,-25.807968,143.987
52112,143.075419,-25.807673,138.885
52113,143.075339,-25.84412,133.485
52114,143.034911,-25.844377,131.144
52115,143.035981,-25.808864,128.62
52116,143.674004,-25.869732,193.61
52117,142.634416,-25.704891,118.965
52118,142.634502,-25.739865,118.145
52119,142.635784,-25.777142,116.618
52120,142.635067,-25.81374,115.766
52121,142.63669,-25.848933,116.491
52122,142.637191,-25.883741,118.238
52123,142.638166,-25.922316,118.843
52124,142.638517,-25.957973,129.675
52125,142.638784,-25.993948,151.569
52126,142.639528,-26.029624,179.059
52127,142.639636,-26.066571,187.429
52128,142.640124,-26.103447,179.557
52129,142.640543,-26.138196,183.472
52130,142.641224,-26.17405,193.351
52131,142.642281,-26.210533,213.272
52132,142.642768,-26.245807,198.158
52133,142.642588,-26.283042,179.735
52134,142.6435,-26.318933,190.415
52135,142.680612,-26.317252,270.903
52136,143.203129,-26.274317,144.579
52137,142.642616,-26.353638,167.991
52138,142.603844,-26.355287,159.768
52139,142.60441,-26.391818,151.753
52140,142.64221,-26.390789,174.678
52141,142.644594,-26.427435,180.072
52142,142.644847,-26.464024,162.774
52143,142.645607,-26.499731,155.915
52144,142.64653,-26.534548,183.735
52145,142.648086,-26.573576,262.129
52146,142.60783,-26.571313,269.342
52147,142.605896,-26.537358,193.33
52148,142.605735,-26.499439,149.904
52149,142.605177,-26.46408,161.595
52150,142.604241,-26.426973,149.986
52151,142.603235,-26.319369,158.626
52152,142.602474,-26.283989,159.85
52153,142.602365,-26.24617,179.791
52154,142.601693,-26.210908,187.154
52155,142.601537,-26.174742,192.737
52156,142.60082,-26.137727,184.329
52157,142.60022,-26.102564,187.43
52158,142.600159,-26.066065,180.262
52159,142.599672,-26.029153,171.596
52160,142.599057,-25.994794,137.146
52161,142.598698,-25.956846,127.881
52162,142.598168,-25.921885,119.031
